STCN;Biografisch Portaal;Note
http://stcn.data2semantics.org/resource/auteur/070078807;http://www.biografischportaal.nl/persoon/18782028;Match for year 1726
http://stcn.data2semantics.org/resource/auteur/070078874;http://www.biografischportaal.nl/persoon/42932900;Match for year 1758
http://stcn.data2semantics.org/resource/auteur/070079358;http://www.biografischportaal.nl/persoon/02175733;Match for year 1608
http://stcn.data2semantics.org/resource/auteur/070079382;http://www.biografischportaal.nl/persoon/53828630;Match for year 1756
http://stcn.data2semantics.org/resource/auteur/070079390;http://www.biografischportaal.nl/persoon/48008650;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/070079889;http://www.biografischportaal.nl/persoon/00566509;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/070079978;http://www.biografischportaal.nl/persoon/89499721;Match for year 1765
http://stcn.data2semantics.org/resource/auteur/070080003;http://www.biografischportaal.nl/persoon/32743376;Match for year 1733
http://stcn.data2semantics.org/resource/auteur/070080003;http://www.biografischportaal.nl/persoon/00380622;Match for year 1733
http://stcn.data2semantics.org/resource/auteur/07008050X;http://www.biografischportaal.nl/persoon/94846090;Match for year 1457
http://stcn.data2semantics.org/resource/auteur/070080577;http://www.biografischportaal.nl/persoon/10143991;Match for year 1818
http://stcn.data2semantics.org/resource/auteur/070080690;http://www.biografischportaal.nl/persoon/46633610;Match for year 1759
http://stcn.data2semantics.org/resource/auteur/070080844;http://www.biografischportaal.nl/persoon/55124758;Match for year 1716
http://stcn.data2semantics.org/resource/auteur/070080917;http://www.biografischportaal.nl/persoon/49219476;Match for year 1577
http://stcn.data2semantics.org/resource/auteur/070080941;http://www.biografischportaal.nl/persoon/57712311;Match for year 1568
http://stcn.data2semantics.org/resource/auteur/070081190;http://www.biografischportaal.nl/persoon/33311863;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/070083029;http://www.biografischportaal.nl/persoon/82031112;Match for year 1760
http://stcn.data2semantics.org/resource/auteur/070083150;http://www.biografischportaal.nl/persoon/58351029;Match for year 1667
http://stcn.data2semantics.org/resource/auteur/070083193;http://www.biografischportaal.nl/persoon/15121563;Match for year 1675
http://stcn.data2semantics.org/resource/auteur/070083487;http://www.biografischportaal.nl/persoon/95461483;Match for year 1723
http://stcn.data2semantics.org/resource/auteur/070083525;http://www.biografischportaal.nl/persoon/38635445;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/070083711;http://www.biografischportaal.nl/persoon/95991096;Match for year 1691
http://stcn.data2semantics.org/resource/auteur/070083762;http://www.biografischportaal.nl/persoon/13803959;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/070083908;http://www.biografischportaal.nl/persoon/09174809;Match for year 1760
http://stcn.data2semantics.org/resource/auteur/07008436X;http://www.biografischportaal.nl/persoon/57354267;Match for year 1636
http://stcn.data2semantics.org/resource/auteur/070084610;http://www.biografischportaal.nl/persoon/81597422;Match for year 1522
http://stcn.data2semantics.org/resource/auteur/070084726;http://www.biografischportaal.nl/persoon/00963676;Match for year 1735
http://stcn.data2semantics.org/resource/auteur/070084742;http://www.biografischportaal.nl/persoon/63663193;Match for year 1778
http://stcn.data2semantics.org/resource/auteur/070084882;http://www.biografischportaal.nl/persoon/66412900;Match for year 1758
http://stcn.data2semantics.org/resource/auteur/070086583;http://www.biografischportaal.nl/persoon/59154154;Match for year 1716
http://stcn.data2semantics.org/resource/auteur/07008694X;http://www.biografischportaal.nl/persoon/45720698;Match for year 1777
http://stcn.data2semantics.org/resource/auteur/070086990;http://www.biografischportaal.nl/persoon/27944974;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/070087199;http://www.biografischportaal.nl/persoon/75832846;Match for year 1576
http://stcn.data2semantics.org/resource/auteur/070087237;http://www.biografischportaal.nl/persoon/01905765;Match for year 1563
http://stcn.data2semantics.org/resource/auteur/070087237;http://www.biografischportaal.nl/persoon/18497921;Match for year 1563
http://stcn.data2semantics.org/resource/auteur/070087245;http://www.biografischportaal.nl/persoon/40734706;Match for year 1621
http://stcn.data2semantics.org/resource/auteur/070087822;http://www.biografischportaal.nl/persoon/61378955;Match for year 1658
http://stcn.data2semantics.org/resource/auteur/070088039;http://www.biografischportaal.nl/persoon/16903250;Match for year 1687
http://stcn.data2semantics.org/resource/auteur/070088306;http://www.biografischportaal.nl/persoon/02274345;Match for year 1654
http://stcn.data2semantics.org/resource/auteur/070088721;http://www.biografischportaal.nl/persoon/64129164;Match for year 1545
http://stcn.data2semantics.org/resource/auteur/070089647;http://www.biografischportaal.nl/persoon/12883557;Match for year 1556
http://stcn.data2semantics.org/resource/auteur/070089825;http://www.biografischportaal.nl/persoon/06192200;Match for year 1625
http://stcn.data2semantics.org/resource/auteur/070090017;http://www.biografischportaal.nl/persoon/39539596;Match for year 1574
http://stcn.data2semantics.org/resource/auteur/070090033;http://www.biografischportaal.nl/persoon/55494021;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/070090114;http://www.biografischportaal.nl/persoon/81026178;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/070090165;http://www.biografischportaal.nl/persoon/04623680;Match for year 1542
http://stcn.data2semantics.org/resource/auteur/070090335;http://www.biografischportaal.nl/persoon/72127380;Match for year 1689
http://stcn.data2semantics.org/resource/auteur/070090440;http://www.biografischportaal.nl/persoon/83855834;Match for year 1705
http://stcn.data2semantics.org/resource/auteur/070090483;http://www.biografischportaal.nl/persoon/39744994;Match for year 1735
http://stcn.data2semantics.org/resource/auteur/070091498;http://www.biografischportaal.nl/persoon/29023000;Match for year 1713
http://stcn.data2semantics.org/resource/auteur/070091587;http://www.biografischportaal.nl/persoon/75334703;Match for year 1759
http://stcn.data2semantics.org/resource/auteur/070091676;http://www.biografischportaal.nl/persoon/14751280;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/070092044;http://www.biografischportaal.nl/persoon/94659434;Match for year 1622
http://stcn.data2semantics.org/resource/auteur/07009215X;http://www.biografischportaal.nl/persoon/03750729;Match for year 1615
http://stcn.data2semantics.org/resource/auteur/070092281;http://www.biografischportaal.nl/persoon/98771713;Match for year 1648
http://stcn.data2semantics.org/resource/auteur/070093849;http://www.biografischportaal.nl/persoon/52150113;Match for year 1664
http://stcn.data2semantics.org/resource/auteur/070093954;http://www.biografischportaal.nl/persoon/57325198;Match for year 1726
http://stcn.data2semantics.org/resource/auteur/070094055;http://www.biografischportaal.nl/persoon/47517197;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/070094136;http://www.biografischportaal.nl/persoon/47617441;Match for year 1657
http://stcn.data2semantics.org/resource/auteur/070094314;http://www.biografischportaal.nl/persoon/07224377;Match for year 1628
http://stcn.data2semantics.org/resource/auteur/070094411;http://www.biografischportaal.nl/persoon/72041615;Match for year 1799
http://stcn.data2semantics.org/resource/auteur/07009442X;http://www.biografischportaal.nl/persoon/48683387;Match for year 1542
http://stcn.data2semantics.org/resource/auteur/070094594;http://www.biografischportaal.nl/persoon/93864613;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/070101167;http://www.biografischportaal.nl/persoon/03900465;Match for year 1758
http://stcn.data2semantics.org/resource/auteur/07010400X;http://www.biografischportaal.nl/persoon/18599155;Match for year 1753
http://stcn.data2semantics.org/resource/auteur/07010414X;http://www.biografischportaal.nl/persoon/53854822;Match for year 1733
http://stcn.data2semantics.org/resource/auteur/070104220;http://www.biografischportaal.nl/persoon/09804862;Match for year 1722
http://stcn.data2semantics.org/resource/auteur/070104247;http://www.biografischportaal.nl/persoon/73763971;Match for year 1693
http://stcn.data2semantics.org/resource/auteur/070105162;http://www.biografischportaal.nl/persoon/60606433;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/070105324;http://www.biografischportaal.nl/persoon/15230667;Match for year 1665
http://stcn.data2semantics.org/resource/auteur/070106444;http://www.biografischportaal.nl/persoon/34899114;Match for year 1679
http://stcn.data2semantics.org/resource/auteur/070107947;http://www.biografischportaal.nl/persoon/30408342;Match for year 1747
http://stcn.data2semantics.org/resource/auteur/070107955;http://www.biografischportaal.nl/persoon/34431801;Match for year 1740
http://stcn.data2semantics.org/resource/auteur/07010798X;http://www.biografischportaal.nl/persoon/79994826;Match for year 1761
http://stcn.data2semantics.org/resource/auteur/07010803X;http://www.biografischportaal.nl/persoon/62549797;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/07010851X;http://www.biografischportaal.nl/persoon/12369805;Match for year 1819
http://stcn.data2semantics.org/resource/auteur/070108560;http://www.biografischportaal.nl/persoon/42231254;Match for year 1755
http://stcn.data2semantics.org/resource/auteur/070108617;http://www.biografischportaal.nl/persoon/18926267;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/070108617;http://www.biografischportaal.nl/persoon/46515335;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/070108641;http://www.biografischportaal.nl/persoon/25412386;Match for year 1774
http://stcn.data2semantics.org/resource/auteur/07010865X;http://www.biografischportaal.nl/persoon/81537279;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/070108714;http://www.biografischportaal.nl/persoon/12474548;Match for year 1598
http://stcn.data2semantics.org/resource/auteur/070109087;http://www.biografischportaal.nl/persoon/69087913;Match for year 1577
http://stcn.data2semantics.org/resource/auteur/070109214;http://www.biografischportaal.nl/persoon/82843678;Match for year 1624
http://stcn.data2semantics.org/resource/auteur/07010932X;http://www.biografischportaal.nl/persoon/08895866;Match for year 1750
http://stcn.data2semantics.org/resource/auteur/070109354;http://www.biografischportaal.nl/persoon/22082228;Match for year 1761
http://stcn.data2semantics.org/resource/auteur/07010946X;http://www.biografischportaal.nl/persoon/20767732;Match for year 1760
http://stcn.data2semantics.org/resource/auteur/070109486;http://www.biografischportaal.nl/persoon/94479382;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/070110026;http://www.biografischportaal.nl/persoon/29059586;Match for year 1682
http://stcn.data2semantics.org/resource/auteur/070110336;http://www.biografischportaal.nl/persoon/01249774;Match for year 1600
http://stcn.data2semantics.org/resource/auteur/070112088;http://www.biografischportaal.nl/persoon/82162115;Match for year 1596
http://stcn.data2semantics.org/resource/auteur/070114854;http://www.biografischportaal.nl/persoon/47538810;Match for year 1620
http://stcn.data2semantics.org/resource/auteur/070116776;http://www.biografischportaal.nl/persoon/26837218;Match for year 1635
http://stcn.data2semantics.org/resource/auteur/070117209;http://www.biografischportaal.nl/persoon/44649201;Match for year 1729
http://stcn.data2semantics.org/resource/auteur/070117322;http://www.biografischportaal.nl/persoon/21079568;Match for year 1690
http://stcn.data2semantics.org/resource/auteur/07011790X;http://www.biografischportaal.nl/persoon/79473554;Match for year 1707
http://stcn.data2semantics.org/resource/auteur/070118213;http://www.biografischportaal.nl/persoon/40810696;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/070118248;http://www.biografischportaal.nl/persoon/78590459;Match for year 1653
http://stcn.data2semantics.org/resource/auteur/070119686;http://www.biografischportaal.nl/persoon/94918716;Match for year 1700
